158,2,324,$863,2014-02-08 0:00:00,check,2014-02-08 0:00:00,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",December 2013 End of Year Appeal
159,3,42,$639,2014-02-23 0:00:00,check,2014-02-23 0:00:00,Fusce consequat. Nulla nisl.,April 2014 New Building Capital Campaign
160,4,44,$302,2014-02-07 0:00:00,check,2014-02-07 0:00:00,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",July 2014 Golf Tournament
161,5,371,$997,2014-04-03 0:00:00,cash,2014-04-03 0:00:00,In hac habitasse platea dictumst.,December 2014 End of Year Appeal
162,6,390,$127,2014-01-13 0:00:00,cash,2014-01-13 0:00:00,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",March 2015 Crowdfunding Campaign
163,1,307,$246,2014-05-31 0:00:00,cash,2014-05-31 0:00:00,Nam tristique tortor eu pede.,June 2013 Golf Tournament
164,2,38,$649,2014-04-08 0:00:00,credit card,2014-04-08 0:00:00,Nullam sit amet turpis elementum ligula vehicula consequat.,December 2013 End of Year Appeal
165,3,474,$504,2014-03-29 0:00:00,credit card,2014-03-29 0:00:00,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",April 2014 New Building Capital Campaign
166,4,390,$504,2014-03-11 0:00:00,credit card,2014-03-11 0:00:00,Aliquam erat volutpat. In congue. Etiam justo.,July 2014 Golf Tournament
167,5,94,$439,2014-02-11 0:00:00,check,2014-02-11 0:00:00,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",December 2014 End of Year Appeal
168,6,32,$470,2014-04-08 0:00:00,check,2014-04-08 0:00:00,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.,March 2015 Crowdfunding Campaign
169,1,86,$225,2014-05-29 0:00:00,check,2014-05-29 0:00:00,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",June 2013 Golf Tournament
170,2,302,$263,2014-05-11 0:00:00,check,2014-05-11 0:00:00,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",December 2013 End of Year Appeal
171,3,110,$51,2014-05-16 0:00:00,cash,2014-05-16 0:00:00,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.,April 2014 New Building Capital Campaign
172,4,402,$755,2014-04-18 0:00:00,cash,2014-04-18 0:00:00,In congue. Etiam justo.,July 2014 Golf Tournament
173,5,310,$90,2014-01-12 0:00:00,cash,2014-01-12 0:00:00,In hac habitasse platea dictumst.,December 2014 End of Year Appeal
174,6,38,$207,2014-02-08 0:00:00,check,2014-02-08 0:00:00,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",March 2015 Crowdfunding Campaign
175,1,386,$298,2014-02-23 0:00:00,credit card,2014-02-23 0:00:00,Donec vitae nisi.,June 2013 Golf Tournament
176,2,266,$15,2014-02-07 0:00:00,cash,2014-02-07 0:00:00,Duis bibendum.,December 2013 End of Year Appeal
177,3,450,$665,2014-04-03 0:00:00,cash,2014-04-03 0:00:00,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",April 2014 New Building Capital Campaign
178,4,428,$396,2014-01-13 0:00:00,check,2014-01-13 0:00:00,Morbi non quam nec dui luctus rutrum. Nulla tellus.,July 2014 Golf Tournament
179,5,120,$460,2014-05-31 0:00:00,check,2014-05-31 0:00:00,Maecenas pulvinar lobortis est. Phasellus sit amet erat.,December 2014 End of Year Appeal
180,6,310,$755,2014-04-08 0:00:00,credit card,2014-04-08 0:00:00,Cras pellentesque volutpat dui.,March 2015 Crowdfunding Campaign
181,1,70,$10,2014-03-29 0:00:00,check,2014-03-29 0:00:00,Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,June 2013 Golf Tournament
182,2,258,$17,2014-03-11 0:00:00,credit card,2014-03-11 0:00:00,Nulla nisl. Nunc nisl.,December 2013 End of Year Appeal
183,3,325,$278,2014-02-11 0:00:00,check,2014-02-11 0:00:00,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",April 2014 New Building Capital Campaign
184,4,438,$443,2014-04-08 0:00:00,check,2014-04-08 0:00:00,Proin eu mi.,July 2014 Golf Tournament
185,5,276,$31,2014-05-29 0:00:00,check,2014-05-29 0:00:00,Quisque id justo sit amet sapien dignissim vestibulum.,December 2014 End of Year Appeal
186,6,20,$540,2014-05-11 0:00:00,cash,2014-05-11 0:00:00,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,March 2015 Crowdfunding Campaign
187,1,118,$4,2014-05-16 0:00:00,cash,2014-05-16 0:00:00,Nulla tempus.,June 2013 Golf Tournament
188,2,490,$457,2014-04-18 0:00:00,cash,2014-04-18 0:00:00,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",December 2013 End of Year Appeal
189,3,242,$863,2014-04-03 0:00:00,credit card,2014-04-03 0:00:00,Nam tristique tortor eu pede.,April 2014 New Building Capital Campaign
190,4,443,$639,2014-01-13 0:00:00,credit card,2014-01-13 0:00:00,Nullam varius. Nulla facilisi.,July 2014 Golf Tournament
191,5,26,$302,2014-05-31 0:00:00,credit card,2014-05-31 0:00:00,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.,December 2014 End of Year Appeal
192,6,9,$997,2014-04-08 0:00:00,check,2014-04-08 0:00:00,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,March 2015 Crowdfunding Campaign
193,1,436,$127,2014-03-29 0:00:00,check,2014-03-29 0:00:00,Vestibulum ac est lacinia nisi venenatis tristique.,June 2013 Golf Tournament
194,2,141,$246,2014-03-11 0:00:00,check,2014-03-11 0:00:00,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,December 2013 End of Year Appeal
195,3,406,$649,2014-02-11 0:00:00,check,2014-02-11 0:00:00,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.",April 2014 New Building Capital Campaign
196,4,340,$504,2014-04-08 0:00:00,cash,2014-04-08 0:00:00,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.,July 2014 Golf Tournament
197,5,482,$504,2014-05-29 0:00:00,cash,2014-05-29 0:00:00,Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,December 2014 End of Year Appeal
198,6,491,$439,2014-05-11 0:00:00,cash,2014-05-11 0:00:00,Nunc purus. Phasellus in felis.,March 2015 Crowdfunding Campaign
199,1,96,$470,2014-05-16 0:00:00,check,2014-05-16 0:00:00,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.",June 2013 Golf Tournament
200,2,138,$225,2014-04-18 0:00:00,credit card,2014-04-18 0:00:00,In hac habitasse platea dictumst.,December 2013 End of Year Appeal
201,3,37,$263,2014-01-12 0:00:00,cash,2014-01-12 0:00:00,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",April 2014 New Building Capital Campaign
202,4,149,$51,2014-02-08 0:00:00,cash,2014-02-08 0:00:00,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",July 2014 Golf Tournament
203,5,283,$755,2014-02-23 0:00:00,check,2014-02-23 0:00:00,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,December 2014 End of Year Appeal
204,6,281,$90,2014-02-07 0:00:00,check,2014-02-07 0:00:00,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",March 2015 Crowdfunding Campaign
205,1,70,$207,2014-04-03 0:00:00,credit card,2014-04-03 0:00:00,Nulla tellus.,June 2013 Golf Tournament
206,2,179,$298,2014-01-13 0:00:00,check,2014-01-13 0:00:00,Maecenas ut massa quis augue luctus tincidunt.,December 2013 End of Year Appeal
207,3,347,$15,2014-05-31 0:00:00,credit card,2014-05-31 0:00:00,Nunc purus.,April 2014 New Building Capital Campaign
208,4,394,$65,2014-04-08 0:00:00,check,2014-04-08 0:00:00,Donec posuere metus vitae ipsum.,July 2014 Golf Tournament
209,5,434,$396,2014-03-29 0:00:00,check,2014-03-29 0:00:00,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.",December 2014 End of Year Appeal
210,6,296,$460,2014-03-11 0:00:00,check,2014-03-11 0:00:00,Duis consequat dui nec nisi volutpat eleifend.,March 2015 Crowdfunding Campaign
211,1,207,$755,2014-02-11 0:00:00,cash,2014-02-11 0:00:00,Pellentesque ultrices mattis odio.,June 2013 Golf Tournament
212,2,225,$10,2014-04-08 0:00:00,cash,2014-04-08 0:00:00,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",December 2013 End of Year Appeal
213,3,372,$17,2014-05-29 0:00:00,cash,2014-05-29 0:00:00,Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,April 2014 New Building Capital Campaign
214,4,147,$278,2014-05-11 0:00:00,credit card,2014-05-11 0:00:00,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",July 2014 Golf Tournament
215,5,462,$443,2014-05-16 0:00:00,credit card,2014-05-16 0:00:00,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",December 2014 End of Year Appeal
216,6,106,$31,2014-04-18 0:00:00,credit card,2014-04-18 0:00:00,Morbi non quam nec dui luctus rutrum. Nulla tellus.,March 2015 Crowdfunding Campaign
217,1,414,$540,2014-01-12 0:00:00,check,2014-01-12 0:00:00,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",June 2013 Golf Tournament
218,2,460,$4,2014-02-08 0:00:00,check,2014-02-08 0:00:00,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",December 2013 End of Year Appeal
219,3,491,$457,2014-02-23 0:00:00,check,2014-02-23 0:00:00,Integer ac neque. Duis bibendum.,April 2014 New Building Capital Campaign
220,4,282,$863,2014-02-07 0:00:00,check,2014-02-07 0:00:00,Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.,July 2014 Golf Tournament
221,5,468,$639,2014-04-03 0:00:00,cash,2014-04-03 0:00:00,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,December 2014 End of Year Appeal
222,6,378,$302,2014-01-13 0:00:00,cash,2014-01-13 0:00:00,Morbi non quam nec dui luctus rutrum. Nulla tellus.,March 2015 Crowdfunding Campaign
223,1,123,$997,2014-05-31 0:00:00,cash,2014-05-31 0:00:00,Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,June 2013 Golf Tournament
224,2,193,$127,2014-04-08 0:00:00,check,2014-04-08 0:00:00,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",December 2013 End of Year Appeal
225,3,221,$246,2014-03-29 0:00:00,credit card,2014-03-29 0:00:00,Integer non velit.,April 2014 New Building Capital Campaign
226,4,146,$649,2014-03-11 0:00:00,cash,2014-03-11 0:00:00,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",July 2014 Golf Tournament
227,5,452,$504,2014-02-11 0:00:00,cash,2014-02-11 0:00:00,Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,December 2014 End of Year Appeal
228,6,365,$504,2014-04-08 0:00:00,check,2014-04-08 0:00:00,Integer ac leo. Pellentesque ultrices mattis odio.,March 2015 Crowdfunding Campaign
229,1,121,$439,2014-05-29 0:00:00,check,2014-05-29 0:00:00,Duis at velit eu est congue elementum. In hac habitasse platea dictumst.,June 2013 Golf Tournament
230,2,440,$470,2014-05-11 0:00:00,credit card,2014-05-11 0:00:00,Morbi a ipsum.,December 2013 End of Year Appeal
231,3,458,$225,2014-05-16 0:00:00,check,2014-05-16 0:00:00,Duis consequat dui nec nisi volutpat eleifend.,April 2014 New Building Capital Campaign
232,4,200,$263,2014-04-18 0:00:00,credit card,2014-04-18 0:00:00,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",July 2014 Golf Tournament
233,5,228,$51,2014-01-12 0:00:00,check,2014-01-12 0:00:00,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.,December 2014 End of Year Appeal
234,6,226,$755,2014-02-08 0:00:00,check,2014-02-08 0:00:00,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",March 2015 Crowdfunding Campaign
235,1,398,$90,2014-02-23 0:00:00,check,2014-02-23 0:00:00,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",June 2013 Golf Tournament
236,2,8,$207,2014-02-07 0:00:00,cash,2014-02-07 0:00:00,Pellentesque eget nunc.,December 2013 End of Year Appeal
237,3,240,$298,2014-04-03 0:00:00,cash,2014-04-03 0:00:00,Mauris lacinia sapien quis libero.,April 2014 New Building Capital Campaign
238,4,220,$15,2014-01-13 0:00:00,cash,2014-01-13 0:00:00,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",July 2014 Golf Tournament
239,5,228,$665,2014-05-31 0:00:00,credit card,2014-05-31 0:00:00,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,December 2014 End of Year Appeal
240,6,451,$396,2014-04-08 0:00:00,credit card,2014-04-08 0:00:00,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,March 2015 Crowdfunding Campaign
241,1,229,$460,2014-03-29 0:00:00,credit card,2014-03-29 0:00:00,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",June 2013 Golf Tournament
242,2,345,$755,2014-03-11 0:00:00,check,2014-03-11 0:00:00,Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.,December 2013 End of Year Appeal
243,3,68,$10,2014-02-11 0:00:00,check,2014-02-11 0:00:00,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",April 2014 New Building Capital Campaign
244,4,82,$17,2014-04-08 0:00:00,check,2014-04-08 0:00:00,Suspendisse potenti. In eleifend quam a odio.,July 2014 Golf Tournament
245,5,60,$278,2014-05-29 0:00:00,check,2014-05-29 0:00:00,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",December 2014 End of Year Appeal
246,6,123,$443,2014-05-11 0:00:00,cash,2014-05-11 0:00:00,Ut at dolor quis odio consequat varius.,March 2015 Crowdfunding Campaign
247,1,184,$31,2014-05-16 0:00:00,cash,2014-05-16 0:00:00,Fusce consequat.,June 2013 Golf Tournament
248,2,433,$540,2014-04-18 0:00:00,cash,2014-04-18 0:00:00,Donec posuere metus vitae ipsum.,December 2013 End of Year Appeal
249,3,355,$4,2014-01-12 0:00:00,check,2014-01-12 0:00:00,Phasellus sit amet erat.,April 2014 New Building Capital Campaign
250,4,108,$457,2014-02-08 0:00:00,credit card,2014-02-08 0:00:00,Phasellus in felis. Donec semper sapien a libero.,July 2014 Golf Tournament
251,5,137,$863,2014-02-23 0:00:00,cash,2014-02-23 0:00:00,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,December 2014 End of Year Appeal
252,6,129,$639,2014-02-07 0:00:00,cash,2014-02-07 0:00:00,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",March 2015 Crowdfunding Campaign
253,1,330,$302,2014-04-03 0:00:00,check,2014-04-03 0:00:00,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",June 2013 Golf Tournament
254,2,196,$997,2014-01-13 0:00:00,check,2014-01-13 0:00:00,Pellentesque at nulla.,December 2013 End of Year Appeal
255,3,265,$127,2014-05-31 0:00:00,credit card,2014-05-31 0:00:00,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",April 2014 New Building Capital Campaign
256,4,450,$246,2014-04-08 0:00:00,check,2014-04-08 0:00:00,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.",July 2014 Golf Tournament
257,5,462,$649,2014-03-29 0:00:00,credit card,2014-03-29 0:00:00,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",December 2014 End of Year Appeal
258,6,453,$504,2014-03-11 0:00:00,check,2014-03-11 0:00:00,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",March 2015 Crowdfunding Campaign
259,1,244,$504,2014-02-11 0:00:00,check,2014-02-11 0:00:00,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",June 2013 Golf Tournament
260,2,243,$439,2014-04-08 0:00:00,check,2014-04-08 0:00:00,In quis justo. Maecenas rhoncus aliquam lacus.,December 2013 End of Year Appeal
261,3,140,$470,2014-05-29 0:00:00,cash,2014-05-29 0:00:00,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",April 2014 New Building Capital Campaign
262,4,114,$225,2014-05-11 0:00:00,cash,2014-05-11 0:00:00,Etiam pretium iaculis justo. In hac habitasse platea dictumst.,July 2014 Golf Tournament
263,5,69,$263,2014-05-16 0:00:00,cash,2014-05-16 0:00:00,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",December 2014 End of Year Appeal
264,6,70,$51,2014-04-18 0:00:00,credit card,2014-04-18 0:00:00,Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.,March 2015 Crowdfunding Campaign
265,1,102,$755,2014-01-12 0:00:00,credit card,2014-01-12 0:00:00,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",June 2013 Golf Tournament
266,2,47,$90,2014-02-08 0:00:00,credit card,2014-02-08 0:00:00,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",December 2013 End of Year Appeal
267,3,186,$207,2014-02-23 0:00:00,check,2014-02-23 0:00:00,Donec dapibus.,April 2014 New Building Capital Campaign
268,4,118,$298,2014-02-07 0:00:00,check,2014-02-07 0:00:00,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",July 2014 Golf Tournament
269,5,226,$15,2014-04-03 0:00:00,check,2014-04-03 0:00:00,Praesent blandit. Nam nulla.,December 2014 End of Year Appeal
270,6,493,$665,2014-01-13 0:00:00,check,2014-01-13 0:00:00,Duis at velit eu est congue elementum.,March 2015 Crowdfunding Campaign
271,1,75,$396,2014-05-31 0:00:00,cash,2014-05-31 0:00:00,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,June 2013 Golf Tournament
272,2,77,$460,2014-04-08 0:00:00,cash,2014-04-08 0:00:00,Ut at dolor quis odio consequat varius.,December 2013 End of Year Appeal
273,3,484,$755,2014-03-29 0:00:00,cash,2014-03-29 0:00:00,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",April 2014 New Building Capital Campaign
274,4,7,$10,2014-03-11 0:00:00,check,2014-03-11 0:00:00,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",July 2014 Golf Tournament
275,5,473,$17,2014-02-11 0:00:00,credit card,2014-02-11 0:00:00,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",December 2014 End of Year Appeal
276,6,211,$278,2014-04-08 0:00:00,cash,2014-04-08 0:00:00,Vestibulum sed magna at nunc commodo placerat.,March 2015 Crowdfunding Campaign
277,1,490,$443,2014-05-29 0:00:00,cash,2014-05-29 0:00:00,Nullam molestie nibh in lectus. Pellentesque at nulla.,June 2013 Golf Tournament
278,2,276,$31,2014-05-11 0:00:00,check,2014-05-11 0:00:00,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.,December 2013 End of Year Appeal
279,3,395,$540,2014-05-16 0:00:00,check,2014-05-16 0:00:00,Sed ante. Vivamus tortor.,April 2014 New Building Capital Campaign
280,4,475,$504,2014-04-18 0:00:00,credit card,2014-04-18 0:00:00,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",July 2014 Golf Tournament
281,5,320,$504,2014-01-12 0:00:00,check,2014-01-12 0:00:00,Proin eu mi.,December 2014 End of Year Appeal
282,6,121,$439,2014-02-08 0:00:00,credit card,2014-02-08 0:00:00,Nulla tellus.,March 2015 Crowdfunding Campaign
283,1,210,$470,2014-02-23 0:00:00,check,2014-02-23 0:00:00,Sed accumsan felis. Ut at dolor quis odio consequat varius.,June 2013 Golf Tournament
284,2,283,$225,2014-02-07 0:00:00,check,2014-02-07 0:00:00,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",December 2013 End of Year Appeal
285,3,243,$263,2014-04-03 0:00:00,check,2014-04-03 0:00:00,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.,April 2014 New Building Capital Campaign
286,4,165,$51,2014-01-13 0:00:00,cash,2014-01-13 0:00:00,Vestibulum sed magna at nunc commodo placerat.,July 2014 Golf Tournament
287,5,52,$755,2014-05-31 0:00:00,cash,2014-05-31 0:00:00,Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.,December 2014 End of Year Appeal
288,6,317,$90,2014-04-08 0:00:00,cash,2014-04-08 0:00:00,In hac habitasse platea dictumst.,March 2015 Crowdfunding Campaign
289,1,42,$207,2014-03-29 0:00:00,credit card,2014-03-29 0:00:00,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",June 2013 Golf Tournament
290,2,399,$298,2014-03-11 0:00:00,credit card,2014-03-11 0:00:00,"Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",December 2013 End of Year Appeal
291,3,411,$5,2014-02-11 0:00:00,credit card,2014-02-11 0:00:00,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,April 2014 New Building Capital Campaign
292,4,69,$65,2014-04-08 0:00:00,check,2014-04-08 0:00:00,Suspendisse potenti. Cras in purus eu magna vulputate luctus.,July 2014 Golf Tournament
293,5,145,$396,2014-05-29 0:00:00,check,2014-05-29 0:00:00,Curabitur at ipsum ac tellus semper interdum.,December 2014 End of Year Appeal
294,6,262,$460,2014-05-11 0:00:00,check,2014-05-11 0:00:00,Aliquam non mauris. Morbi non lectus.,March 2015 Crowdfunding Campaign
295,1,199,$755,2014-05-16 0:00:00,check,2014-05-16 0:00:00,Suspendisse potenti. Cras in purus eu magna vulputate luctus.,June 2013 Golf Tournament
296,2,212,$10,2014-04-18 0:00:00,cash,2014-04-18 0:00:00,Nunc purus. Phasellus in felis. Donec semper sapien a libero.,December 2013 End of Year Appeal
297,3,281,$17,2014-01-12 0:00:00,cash,2014-01-12 0:00:00,Praesent blandit.,April 2014 New Building Capital Campaign
298,4,292,$278,2014-02-08 0:00:00,cash,2014-02-08 0:00:00,Donec dapibus.,July 2014 Golf Tournament
299,5,74,$443,2014-02-23 0:00:00,check,2014-02-23 0:00:00,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",December 2014 End of Year Appeal
300,6,307,$31,2014-02-07 0:00:00,credit card,2014-02-07 0:00:00,Nullam varius. Nulla facilisi.,March 2015 Crowdfunding Campaign
301,1,248,$540,2014-04-03 0:00:00,cash,2014-04-03 0:00:00,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.,June 2013 Golf Tournament
302,2,457,$4,2014-01-13 0:00:00,cash,2014-01-13 0:00:00,Aliquam erat volutpat.,December 2013 End of Year Appeal
303,3,457,$457,2014-05-31 0:00:00,check,2014-05-31 0:00:00,Quisque ut erat. Curabitur gravida nisi at nibh.,April 2014 New Building Capital Campaign
304,4,265,$863,2014-04-08 0:00:00,check,2014-04-08 0:00:00,Aliquam erat volutpat. In congue.,July 2014 Golf Tournament
305,5,426,$639,2014-03-29 0:00:00,credit card,2014-03-29 0:00:00,Aliquam non mauris.,December 2014 End of Year Appeal
306,6,177,$302,2014-03-11 0:00:00,check,2014-03-11 0:00:00,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",March 2015 Crowdfunding Campaign
307,1,57,$997,2014-02-11 0:00:00,credit card,2014-02-11 0:00:00,Praesent blandit. Nam nulla.,June 2013 Golf Tournament
308,2,329,$127,2014-04-08 0:00:00,check,2014-04-08 0:00:00,Sed ante.,December 2013 End of Year Appeal
309,3,352,$246,2014-05-29 0:00:00,check,2014-05-29 0:00:00,Etiam faucibus cursus urna. Ut tellus.,April 2014 New Building Capital Campaign
310,4,265,$649,2014-05-11 0:00:00,check,2014-05-11 0:00:00,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",July 2014 Golf Tournament
